run_tag,family,dataset,emb,n_test,acc,tpr,tnr,human_f1,ai_f1,avg_f1,auroc,score_mode
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260525_192509,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.68,0.6577777777777778,0.7022222222222222,0.6727272727272727,0.6869565217391305,0.6798418972332017,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260526_011542,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6911111111111111,0.6711111111111111,0.7111111111111111,0.6848072562358276,0.6971677559912854,0.6909875061135565,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260526_011542,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6611111111111111,0.6222222222222222,0.7,0.6473988439306358,0.6737967914438503,0.6605978176872431,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260526_011542,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.68,0.6577777777777778,0.7022222222222222,0.6727272727272727,0.6869565217391305,0.6798418972332017,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260526_032953,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6911111111111111,0.6711111111111111,0.7111111111111111,0.6848072562358276,0.6971677559912854,0.6909875061135565,0.7631753086419751,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260526_032953,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6611111111111111,0.6222222222222222,0.7,0.6473988439306358,0.6737967914438503,0.6605978176872431,0.7495061728395063,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260526_032953,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.68,0.6577777777777778,0.7022222222222222,0.6727272727272727,0.6869565217391305,0.6798418972332017,0.7466320987654321,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260525_192613,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6766666666666666,0.68,0.6733333333333333,0.6777408637873754,0.6755852842809364,0.6766630740341559,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260525_192613,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6744444444444444,0.64,0.7088888888888889,0.6628308400460299,0.6852846401718582,0.674057740108944,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260525_192613,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6755555555555556,0.6866666666666666,0.6644444444444444,0.6791208791208792,0.6719101123595506,0.6755154957402149,,n/a
